id;name;barrier;tariffType;tariffGroupId;tariffGroupName;tariffGroupRushHourStart;tariffGroupRushHourEnd;tariffGroupTaxName;tariffGroupTaxRateLow;tariffGroupTaxRateLow;geometryType;geometryLatitude;geometryLongitude
py2554hiurq;Konows gate;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro VI;53;69;Point;59.902327324897946;10.768313898241558
py2554hiurq;Konows gate;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Nullutslipp;0;0;Point;59.902327324897946;10.768313898241558
py2554hiurq;Konows gate;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Ladbar hybrid;17;21;Point;59.902327324897946;10.768313898241558
py2554hiurq;Konows gate;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Andre;0;0;Point;59.902327324897946;10.768313898241558
py2554hiurq;Konows gate;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hydrogen;0;0;Point;59.902327324897946;10.768313898241558
py2554hiurq;Konows gate;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Elbil;4;8;Point;59.902327324897946;10.768313898241558
py2554hiurq;Konows gate;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro V og eldre;86;101;Point;59.902327324897946;10.768313898241558
py2554hiurq;Konows gate;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro VI;53;69;Point;59.902327324897946;10.768313898241558
py2554hiurq;Konows gate;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Nullutslipp;0;0;Point;59.902327324897946;10.768313898241558
py2554hiurq;Konows gate;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Andre;0;0;Point;59.902327324897946;10.768313898241558
bbejj85tkih;Dyvekes vei;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Diesel;19;23;Point;59.90330963486823;10.77872885222564
bbejj85tkih;Dyvekes vei;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Bensin;17;21;Point;59.90330963486823;10.77872885222564
bbejj85tkih;Dyvekes vei;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid diesel;19;23;Point;59.90330963486823;10.77872885222564
bbejj85tkih;Dyvekes vei;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid bensin;17;21;Point;59.90330963486823;10.77872885222564
bbejj85tkih;Dyvekes vei;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Ladbar hybrid;17;21;Point;59.90330963486823;10.77872885222564
bbejj85tkih;Dyvekes vei;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Elbil;4;8;Point;59.90330963486823;10.77872885222564
bbejj85tkih;Dyvekes vei;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hydrogen;0;0;Point;59.90330963486823;10.77872885222564
bbejj85tkih;Dyvekes vei;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Diesel;19;23;Point;59.90330963486823;10.77872885222564
bbejj85tkih;Dyvekes vei;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Bensin;17;21;Point;59.90330963486823;10.77872885222564
bbejj85tkih;Dyvekes vei;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid diesel;19;23;Point;59.90330963486823;10.77872885222564
bbejj85tkih;Dyvekes vei;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid bensin;17;21;Point;59.90330963486823;10.77872885222564
bbejj85tkih;Dyvekes vei;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Elbil;4;8;Point;59.90330963486823;10.77872885222564
bbejj85tkih;Dyvekes vei;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Ladbar hybrid;17;21;Point;59.90330963486823;10.77872885222564
bbejj85tkih;Dyvekes vei;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro VI;53;69;Point;59.90330963486823;10.77872885222564
bbejj85tkih;Dyvekes vei;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Nullutslipp;0;0;Point;59.90330963486823;10.77872885222564
bbejj85tkih;Dyvekes vei;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hydrogen;0;0;Point;59.90330963486823;10.77872885222564
bbejj85tkih;Dyvekes vei;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro V og eldre;86;101;Point;59.90330963486823;10.77872885222564
bbejj85tkih;Dyvekes vei;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Andre;0;0;Point;59.90330963486823;10.77872885222564
bbejj85tkih;Dyvekes vei;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro V og eldre;86;101;Point;59.90330963486823;10.77872885222564
bbejj85tkih;Dyvekes vei;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro VI;53;69;Point;59.90330963486823;10.77872885222564
bbejj85tkih;Dyvekes vei;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Nullutslipp;0;0;Point;59.90330963486823;10.77872885222564
bbejj85tkih;Dyvekes vei;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Andre;0;0;Point;59.90330963486823;10.77872885222564
3mfv226kp6g;Kværnerveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Diesel;19;23;Point;59.905815189682535;10.779641355542026
3mfv226kp6g;Kværnerveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Bensin;17;21;Point;59.905815189682535;10.779641355542026
3mfv226kp6g;Kværnerveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid diesel;19;23;Point;59.905815189682535;10.779641355542026
3mfv226kp6g;Kværnerveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid bensin;17;21;Point;59.905815189682535;10.779641355542026
3mfv226kp6g;Kværnerveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Ladbar hybrid;17;21;Point;59.905815189682535;10.779641355542026
3mfv226kp6g;Kværnerveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Elbil;4;8;Point;59.905815189682535;10.779641355542026
3mfv226kp6g;Kværnerveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hydrogen;0;0;Point;59.905815189682535;10.779641355542026
3mfv226kp6g;Kværnerveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Bensin;17;21;Point;59.905815189682535;10.779641355542026
3mfv226kp6g;Kværnerveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid diesel;19;23;Point;59.905815189682535;10.779641355542026
3mfv226kp6g;Kværnerveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Diesel;19;23;Point;59.905815189682535;10.779641355542026
3mfv226kp6g;Kværnerveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid bensin;17;21;Point;59.905815189682535;10.779641355542026
3mfv226kp6g;Kværnerveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Ladbar hybrid;17;21;Point;59.905815189682535;10.779641355542026
3mfv226kp6g;Kværnerveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hydrogen;0;0;Point;59.905815189682535;10.779641355542026
3mfv226kp6g;Kværnerveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Elbil;4;8;Point;59.905815189682535;10.779641355542026
3mfv226kp6g;Kværnerveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro V og eldre;86;101;Point;59.905815189682535;10.779641355542026
3mfv226kp6g;Kværnerveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro VI;53;69;Point;59.905815189682535;10.779641355542026
3mfv226kp6g;Kværnerveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Nullutslipp;0;0;Point;59.905815189682535;10.779641355542026
3mfv226kp6g;Kværnerveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Andre;0;0;Point;59.905815189682535;10.779641355542026
3mfv226kp6g;Kværnerveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro V og eldre;86;101;Point;59.905815189682535;10.779641355542026
3mfv226kp6g;Kværnerveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro VI;53;69;Point;59.905815189682535;10.779641355542026
3mfv226kp6g;Kværnerveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Nullutslipp;0;0;Point;59.905815189682535;10.779641355542026
3mfv226kp6g;Kværnerveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Andre;0;0;Point;59.905815189682535;10.779641355542026
9353ssbf77t;St. Halvardsgate;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Diesel;19;23;Point;59.90739128066199;10.780578484999864
9353ssbf77t;St. Halvardsgate;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Ladbar hybrid;17;21;Point;59.90739128066199;10.780578484999864
9353ssbf77t;St. Halvardsgate;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Elbil;4;8;Point;59.90739128066199;10.780578484999864
9353ssbf77t;St. Halvardsgate;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hydrogen;0;0;Point;59.90739128066199;10.780578484999864
9353ssbf77t;St. Halvardsgate;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Diesel;19;23;Point;59.90739128066199;10.780578484999864
9353ssbf77t;St. Halvardsgate;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Bensin;17;21;Point;59.90739128066199;10.780578484999864
9353ssbf77t;St. Halvardsgate;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid bensin;17;21;Point;59.90739128066199;10.780578484999864
9353ssbf77t;St. Halvardsgate;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Bensin;17;21;Point;59.90739128066199;10.780578484999864
9353ssbf77t;St. Halvardsgate;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Ladbar hybrid;17;21;Point;59.90739128066199;10.780578484999864
9353ssbf77t;St. Halvardsgate;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Elbil;4;8;Point;59.90739128066199;10.780578484999864
9353ssbf77t;St. Halvardsgate;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hydrogen;0;0;Point;59.90739128066199;10.780578484999864
9353ssbf77t;St. Halvardsgate;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid diesel;19;23;Point;59.90739128066199;10.780578484999864
9353ssbf77t;St. Halvardsgate;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid diesel;19;23;Point;59.90739128066199;10.780578484999864
9353ssbf77t;St. Halvardsgate;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Nullutslipp;0;0;Point;59.90739128066199;10.780578484999864
9353ssbf77t;St. Halvardsgate;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Andre;0;0;Point;59.90739128066199;10.780578484999864
9353ssbf77t;St. Halvardsgate;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro V og eldre;86;101;Point;59.90739128066199;10.780578484999864
9353ssbf77t;St. Halvardsgate;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro VI;53;69;Point;59.90739128066199;10.780578484999864
9353ssbf77t;St. Halvardsgate;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro V og eldre;86;101;Point;59.90739128066199;10.780578484999864
9353ssbf77t;St. Halvardsgate;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Andre;0;0;Point;59.90739128066199;10.780578484999864
036zqma4cxd;Ensjøveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Diesel;19;23;Point;59.91647480891565;10.782520815684393
036zqma4cxd;Ensjøveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Bensin;17;21;Point;59.91647480891565;10.782520815684393
036zqma4cxd;Ensjøveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid diesel;19;23;Point;59.91647480891565;10.782520815684393
036zqma4cxd;Ensjøveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid bensin;17;21;Point;59.91647480891565;10.782520815684393
9353ssbf77t;St. Halvardsgate;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Nullutslipp;0;0;Point;59.90739128066199;10.780578484999864
036zqma4cxd;Ensjøveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Ladbar hybrid;17;21;Point;59.91647480891565;10.782520815684393
036zqma4cxd;Ensjøveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Elbil;4;8;Point;59.91647480891565;10.782520815684393
9353ssbf77t;St. Halvardsgate;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro VI;53;69;Point;59.90739128066199;10.780578484999864
036zqma4cxd;Ensjøveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Bensin;17;21;Point;59.91647480891565;10.782520815684393
036zqma4cxd;Ensjøveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid diesel;19;23;Point;59.91647480891565;10.782520815684393
036zqma4cxd;Ensjøveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid bensin;17;21;Point;59.91647480891565;10.782520815684393
036zqma4cxd;Ensjøveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Ladbar hybrid;17;21;Point;59.91647480891565;10.782520815684393
036zqma4cxd;Ensjøveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Elbil;4;8;Point;59.91647480891565;10.782520815684393
036zqma4cxd;Ensjøveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hydrogen;0;0;Point;59.91647480891565;10.782520815684393
9353ssbf77t;St. Halvardsgate;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid bensin;17;21;Point;59.90739128066199;10.780578484999864
036zqma4cxd;Ensjøveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro VI;53;69;Point;59.91647480891565;10.782520815684393
036zqma4cxd;Ensjøveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Diesel;19;23;Point;59.91647480891565;10.782520815684393
036zqma4cxd;Ensjøveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Andre;0;0;Point;59.91647480891565;10.782520815684393
036zqma4cxd;Ensjøveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro V og eldre;86;101;Point;59.91647480891565;10.782520815684393
036zqma4cxd;Ensjøveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro VI;53;69;Point;59.91647480891565;10.782520815684393
036zqma4cxd;Ensjøveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Nullutslipp;0;0;Point;59.91647480891565;10.782520815684393
036zqma4cxd;Ensjøveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hydrogen;0;0;Point;59.91647480891565;10.782520815684393
036zqma4cxd;Ensjøveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Nullutslipp;0;0;Point;59.91647480891565;10.782520815684393
r8nhcjmpzyd;Økernveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Bensin;17;21;Point;59.91736036558454;10.780116497684276
036zqma4cxd;Ensjøveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Andre;0;0;Point;59.91647480891565;10.782520815684393
r8nhcjmpzyd;Økernveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid bensin;17;21;Point;59.91736036558454;10.780116497684276
r8nhcjmpzyd;Økernveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Ladbar hybrid;17;21;Point;59.91736036558454;10.780116497684276
r8nhcjmpzyd;Økernveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid diesel;19;23;Point;59.91736036558454;10.780116497684276
r8nhcjmpzyd;Økernveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hydrogen;0;0;Point;59.91736036558454;10.780116497684276
036zqma4cxd;Ensjøveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro V og eldre;86;101;Point;59.91647480891565;10.782520815684393
r8nhcjmpzyd;Økernveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Diesel;19;23;Point;59.91736036558454;10.780116497684276
r8nhcjmpzyd;Økernveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Bensin;17;21;Point;59.91736036558454;10.780116497684276
r8nhcjmpzyd;Økernveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Elbil;4;8;Point;59.91736036558454;10.780116497684276
r8nhcjmpzyd;Økernveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Diesel;19;23;Point;59.91736036558454;10.780116497684276
r8nhcjmpzyd;Økernveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid diesel;19;23;Point;59.91736036558454;10.780116497684276
r8nhcjmpzyd;Økernveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Ladbar hybrid;17;21;Point;59.91736036558454;10.780116497684276
r8nhcjmpzyd;Økernveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid bensin;17;21;Point;59.91736036558454;10.780116497684276
r8nhcjmpzyd;Økernveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Elbil;4;8;Point;59.91736036558454;10.780116497684276
r8nhcjmpzyd;Økernveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro VI;53;69;Point;59.91736036558454;10.780116497684276
r8nhcjmpzyd;Økernveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Nullutslipp;0;0;Point;59.91736036558454;10.780116497684276
r8nhcjmpzyd;Økernveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hydrogen;0;0;Point;59.91736036558454;10.780116497684276
r8nhcjmpzyd;Økernveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro V og eldre;86;101;Point;59.91736036558454;10.780116497684276
r8nhcjmpzyd;Økernveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Andre;0;0;Point;59.91736036558454;10.780116497684276
r8nhcjmpzyd;Økernveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro V og eldre;86;101;Point;59.91736036558454;10.780116497684276
r8nhcjmpzyd;Økernveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro VI;53;69;Point;59.91736036558454;10.780116497684276
r8nhcjmpzyd;Økernveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Nullutslipp;0;0;Point;59.91736036558454;10.780116497684276
9ch8553zsp;Grenseveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Bensin;17;21;Point;59.92586955689885;10.778267441680896
9ch8553zsp;Grenseveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Diesel;19;23;Point;59.92586955689885;10.778267441680896
r8nhcjmpzyd;Økernveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Andre;0;0;Point;59.91736036558454;10.780116497684276
9ch8553zsp;Grenseveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid diesel;19;23;Point;59.92586955689885;10.778267441680896
9ch8553zsp;Grenseveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid bensin;17;21;Point;59.92586955689885;10.778267441680896
9ch8553zsp;Grenseveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Ladbar hybrid;17;21;Point;59.92586955689885;10.778267441680896
9ch8553zsp;Grenseveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hydrogen;0;0;Point;59.92586955689885;10.778267441680896
9ch8553zsp;Grenseveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Diesel;19;23;Point;59.92586955689885;10.778267441680896
9ch8553zsp;Grenseveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Elbil;4;8;Point;59.92586955689885;10.778267441680896
9ch8553zsp;Grenseveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Bensin;17;21;Point;59.92586955689885;10.778267441680896
9ch8553zsp;Grenseveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid diesel;19;23;Point;59.92586955689885;10.778267441680896
9ch8553zsp;Grenseveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid bensin;17;21;Point;59.92586955689885;10.778267441680896
9ch8553zsp;Grenseveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Ladbar hybrid;17;21;Point;59.92586955689885;10.778267441680896
9ch8553zsp;Grenseveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Elbil;4;8;Point;59.92586955689885;10.778267441680896
9ch8553zsp;Grenseveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hydrogen;0;0;Point;59.92586955689885;10.778267441680896
9ch8553zsp;Grenseveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro V og eldre;86;101;Point;59.92586955689885;10.778267441680896
9ch8553zsp;Grenseveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro VI;53;69;Point;59.92586955689885;10.778267441680896
9ch8553zsp;Grenseveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Nullutslipp;0;0;Point;59.92586955689885;10.778267441680896
9ch8553zsp;Grenseveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Andre;0;0;Point;59.92586955689885;10.778267441680896
9ch8553zsp;Grenseveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro V og eldre;86;101;Point;59.92586955689885;10.778267441680896
9ch8553zsp;Grenseveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro VI;53;69;Point;59.92586955689885;10.778267441680896
9ch8553zsp;Grenseveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Nullutslipp;0;0;Point;59.92586955689885;10.778267441680896
9ch8553zsp;Grenseveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Andre;0;0;Point;59.92586955689885;10.778267441680896
2wcefw8l3o2;Rv4 Carl Berner;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Diesel;19;23;Point;59.927453232269976;10.777160426635419
2wcefw8l3o2;Rv4 Carl Berner;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid diesel;19;23;Point;59.927453232269976;10.777160426635419
2wcefw8l3o2;Rv4 Carl Berner;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Bensin;17;21;Point;59.927453232269976;10.777160426635419
2wcefw8l3o2;Rv4 Carl Berner;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid bensin;17;21;Point;59.927453232269976;10.777160426635419
2wcefw8l3o2;Rv4 Carl Berner;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Ladbar hybrid;17;21;Point;59.927453232269976;10.777160426635419
2wcefw8l3o2;Rv4 Carl Berner;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Elbil;4;8;Point;59.927453232269976;10.777160426635419
2wcefw8l3o2;Rv4 Carl Berner;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hydrogen;0;0;Point;59.927453232269976;10.777160426635419
2wcefw8l3o2;Rv4 Carl Berner;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Diesel;19;23;Point;59.927453232269976;10.777160426635419
2wcefw8l3o2;Rv4 Carl Berner;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Bensin;17;21;Point;59.927453232269976;10.777160426635419
2wcefw8l3o2;Rv4 Carl Berner;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid diesel;19;23;Point;59.927453232269976;10.777160426635419
2wcefw8l3o2;Rv4 Carl Berner;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Ladbar hybrid;17;21;Point;59.927453232269976;10.777160426635419
2wcefw8l3o2;Rv4 Carl Berner;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid bensin;17;21;Point;59.927453232269976;10.777160426635419
2wcefw8l3o2;Rv4 Carl Berner;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Elbil;4;8;Point;59.927453232269976;10.777160426635419
2wcefw8l3o2;Rv4 Carl Berner;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hydrogen;0;0;Point;59.927453232269976;10.777160426635419
2wcefw8l3o2;Rv4 Carl Berner;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro V og eldre;86;101;Point;59.927453232269976;10.777160426635419
2wcefw8l3o2;Rv4 Carl Berner;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro VI;53;69;Point;59.927453232269976;10.777160426635419
2wcefw8l3o2;Rv4 Carl Berner;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Nullutslipp;0;0;Point;59.927453232269976;10.777160426635419
2wcefw8l3o2;Rv4 Carl Berner;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Andre;0;0;Point;59.927453232269976;10.777160426635419
2wcefw8l3o2;Rv4 Carl Berner;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro V og eldre;86;101;Point;59.927453232269976;10.777160426635419
2wcefw8l3o2;Rv4 Carl Berner;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro VI;53;69;Point;59.927453232269976;10.777160426635419
2wcefw8l3o2;Rv4 Carl Berner;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Nullutslipp;0;0;Point;59.927453232269976;10.777160426635419
2wcefw8l3o2;Rv4 Carl Berner;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Andre;0;0;Point;59.927453232269976;10.777160426635419
8oafkeduwbv;Hasleveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Diesel;19;23;Point;59.92707534757443;10.77765677041009
8oafkeduwbv;Hasleveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Bensin;17;21;Point;59.92707534757443;10.77765677041009
8oafkeduwbv;Hasleveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid diesel;19;23;Point;59.92707534757443;10.77765677041009
