index;id;name;barrier;tariffType;tariffGroupId;tariffGroupName;tariffGroupRushHourStart;tariffGroupRushHourEnd;tariffGroupTaxName;tariffGroupTaxRateLow;tariffGroupTaxRateLow;geometryType;geometryLatitude;geometryLongitude
936;l067wjgxv5m;Konows gate;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Ladbar hybrid;17;21;Point;59.902327324897946;10.768313898241558
937;l067wjgxv5m;Konows gate;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Elbil;4;8;Point;59.902327324897946;10.768313898241558
938;l067wjgxv5m;Konows gate;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hydrogen;0;0;Point;59.902327324897946;10.768313898241558
939;l067wjgxv5m;Konows gate;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro V og eldre;86;101;Point;59.902327324897946;10.768313898241558
940;l067wjgxv5m;Konows gate;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro VI;53;69;Point;59.902327324897946;10.768313898241558
941;l067wjgxv5m;Konows gate;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Nullutslipp;0;0;Point;59.902327324897946;10.768313898241558
942;l067wjgxv5m;Konows gate;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Andre;0;0;Point;59.902327324897946;10.768313898241558
943;l067wjgxv5m;Konows gate;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro V og eldre;86;101;Point;59.902327324897946;10.768313898241558
944;l067wjgxv5m;Konows gate;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro VI;53;69;Point;59.902327324897946;10.768313898241558
945;l067wjgxv5m;Konows gate;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Nullutslipp;0;0;Point;59.902327324897946;10.768313898241558
946;l067wjgxv5m;Konows gate;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Andre;0;0;Point;59.902327324897946;10.768313898241558
947;xhaxyc1t1ul;Dyvekes vei;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Diesel;19;23;Point;59.90330963486823;10.77872885222564
948;xhaxyc1t1ul;Dyvekes vei;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Bensin;17;21;Point;59.90330963486823;10.77872885222564
949;xhaxyc1t1ul;Dyvekes vei;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid diesel;19;23;Point;59.90330963486823;10.77872885222564
950;xhaxyc1t1ul;Dyvekes vei;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid bensin;17;21;Point;59.90330963486823;10.77872885222564
951;xhaxyc1t1ul;Dyvekes vei;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Ladbar hybrid;17;21;Point;59.90330963486823;10.77872885222564
952;xhaxyc1t1ul;Dyvekes vei;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Elbil;4;8;Point;59.90330963486823;10.77872885222564
953;xhaxyc1t1ul;Dyvekes vei;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hydrogen;0;0;Point;59.90330963486823;10.77872885222564
954;xhaxyc1t1ul;Dyvekes vei;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Diesel;19;23;Point;59.90330963486823;10.77872885222564
955;xhaxyc1t1ul;Dyvekes vei;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Bensin;17;21;Point;59.90330963486823;10.77872885222564
956;xhaxyc1t1ul;Dyvekes vei;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid diesel;19;23;Point;59.90330963486823;10.77872885222564
957;xhaxyc1t1ul;Dyvekes vei;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid bensin;17;21;Point;59.90330963486823;10.77872885222564
958;xhaxyc1t1ul;Dyvekes vei;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Ladbar hybrid;17;21;Point;59.90330963486823;10.77872885222564
959;xhaxyc1t1ul;Dyvekes vei;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Elbil;4;8;Point;59.90330963486823;10.77872885222564
960;xhaxyc1t1ul;Dyvekes vei;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hydrogen;0;0;Point;59.90330963486823;10.77872885222564
961;xhaxyc1t1ul;Dyvekes vei;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro V og eldre;86;101;Point;59.90330963486823;10.77872885222564
962;xhaxyc1t1ul;Dyvekes vei;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro VI;53;69;Point;59.90330963486823;10.77872885222564
963;xhaxyc1t1ul;Dyvekes vei;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Nullutslipp;0;0;Point;59.90330963486823;10.77872885222564
964;xhaxyc1t1ul;Dyvekes vei;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Andre;0;0;Point;59.90330963486823;10.77872885222564
965;xhaxyc1t1ul;Dyvekes vei;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro V og eldre;86;101;Point;59.90330963486823;10.77872885222564
966;xhaxyc1t1ul;Dyvekes vei;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro VI;53;69;Point;59.90330963486823;10.77872885222564
967;xhaxyc1t1ul;Dyvekes vei;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Nullutslipp;0;0;Point;59.90330963486823;10.77872885222564
968;xhaxyc1t1ul;Dyvekes vei;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Andre;0;0;Point;59.90330963486823;10.77872885222564
969;1t5ij2h2gjh;Kværnerveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Diesel;19;23;Point;59.905815189682535;10.779641355542026
970;1t5ij2h2gjh;Kværnerveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Bensin;17;21;Point;59.905815189682535;10.779641355542026
971;1t5ij2h2gjh;Kværnerveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid diesel;19;23;Point;59.905815189682535;10.779641355542026
972;1t5ij2h2gjh;Kværnerveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid bensin;17;21;Point;59.905815189682535;10.779641355542026
973;1t5ij2h2gjh;Kværnerveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Ladbar hybrid;17;21;Point;59.905815189682535;10.779641355542026
974;1t5ij2h2gjh;Kværnerveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Elbil;4;8;Point;59.905815189682535;10.779641355542026
975;1t5ij2h2gjh;Kværnerveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hydrogen;0;0;Point;59.905815189682535;10.779641355542026
976;1t5ij2h2gjh;Kværnerveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Diesel;19;23;Point;59.905815189682535;10.779641355542026
977;1t5ij2h2gjh;Kværnerveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Bensin;17;21;Point;59.905815189682535;10.779641355542026
978;1t5ij2h2gjh;Kværnerveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid diesel;19;23;Point;59.905815189682535;10.779641355542026
979;1t5ij2h2gjh;Kværnerveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid bensin;17;21;Point;59.905815189682535;10.779641355542026
980;1t5ij2h2gjh;Kværnerveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Ladbar hybrid;17;21;Point;59.905815189682535;10.779641355542026
981;1t5ij2h2gjh;Kværnerveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Elbil;4;8;Point;59.905815189682535;10.779641355542026
982;1t5ij2h2gjh;Kværnerveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hydrogen;0;0;Point;59.905815189682535;10.779641355542026
983;1t5ij2h2gjh;Kværnerveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro V og eldre;86;101;Point;59.905815189682535;10.779641355542026
984;1t5ij2h2gjh;Kværnerveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro VI;53;69;Point;59.905815189682535;10.779641355542026
985;1t5ij2h2gjh;Kværnerveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Nullutslipp;0;0;Point;59.905815189682535;10.779641355542026
986;1t5ij2h2gjh;Kværnerveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Andre;0;0;Point;59.905815189682535;10.779641355542026
987;1t5ij2h2gjh;Kværnerveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro V og eldre;86;101;Point;59.905815189682535;10.779641355542026
988;1t5ij2h2gjh;Kværnerveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro VI;53;69;Point;59.905815189682535;10.779641355542026
989;1t5ij2h2gjh;Kværnerveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Nullutslipp;0;0;Point;59.905815189682535;10.779641355542026
990;1t5ij2h2gjh;Kværnerveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Andre;0;0;Point;59.905815189682535;10.779641355542026
991;ivrjidiz6t;St. Halvardsgate;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Diesel;19;23;Point;59.90739128066199;10.780578484999864
992;ivrjidiz6t;St. Halvardsgate;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Bensin;17;21;Point;59.90739128066199;10.780578484999864
993;ivrjidiz6t;St. Halvardsgate;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid diesel;19;23;Point;59.90739128066199;10.780578484999864
994;ivrjidiz6t;St. Halvardsgate;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid bensin;17;21;Point;59.90739128066199;10.780578484999864
995;ivrjidiz6t;St. Halvardsgate;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Ladbar hybrid;17;21;Point;59.90739128066199;10.780578484999864
996;ivrjidiz6t;St. Halvardsgate;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Elbil;4;8;Point;59.90739128066199;10.780578484999864
997;ivrjidiz6t;St. Halvardsgate;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hydrogen;0;0;Point;59.90739128066199;10.780578484999864
998;ivrjidiz6t;St. Halvardsgate;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Diesel;19;23;Point;59.90739128066199;10.780578484999864
999;ivrjidiz6t;St. Halvardsgate;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Bensin;17;21;Point;59.90739128066199;10.780578484999864
1000;ivrjidiz6t;St. Halvardsgate;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid diesel;19;23;Point;59.90739128066199;10.780578484999864
1001;ivrjidiz6t;St. Halvardsgate;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid bensin;17;21;Point;59.90739128066199;10.780578484999864
1002;ivrjidiz6t;St. Halvardsgate;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Ladbar hybrid;17;21;Point;59.90739128066199;10.780578484999864
1003;ivrjidiz6t;St. Halvardsgate;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Elbil;4;8;Point;59.90739128066199;10.780578484999864
1004;ivrjidiz6t;St. Halvardsgate;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hydrogen;0;0;Point;59.90739128066199;10.780578484999864
1005;ivrjidiz6t;St. Halvardsgate;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro V og eldre;86;101;Point;59.90739128066199;10.780578484999864
1006;ivrjidiz6t;St. Halvardsgate;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro VI;53;69;Point;59.90739128066199;10.780578484999864
1007;ivrjidiz6t;St. Halvardsgate;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Nullutslipp;0;0;Point;59.90739128066199;10.780578484999864
1008;ivrjidiz6t;St. Halvardsgate;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Andre;0;0;Point;59.90739128066199;10.780578484999864
1009;ivrjidiz6t;St. Halvardsgate;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro V og eldre;86;101;Point;59.90739128066199;10.780578484999864
1010;ivrjidiz6t;St. Halvardsgate;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro VI;53;69;Point;59.90739128066199;10.780578484999864
1011;ivrjidiz6t;St. Halvardsgate;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Nullutslipp;0;0;Point;59.90739128066199;10.780578484999864
1012;ivrjidiz6t;St. Halvardsgate;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Andre;0;0;Point;59.90739128066199;10.780578484999864
1013;1anvpmsmqexh;Ensjøveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Diesel;19;23;Point;59.91647480891565;10.782520815684393
1014;1anvpmsmqexh;Ensjøveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Bensin;17;21;Point;59.91647480891565;10.782520815684393
1015;1anvpmsmqexh;Ensjøveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid diesel;19;23;Point;59.91647480891565;10.782520815684393
1016;1anvpmsmqexh;Ensjøveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid bensin;17;21;Point;59.91647480891565;10.782520815684393
1017;1anvpmsmqexh;Ensjøveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Ladbar hybrid;17;21;Point;59.91647480891565;10.782520815684393
1018;1anvpmsmqexh;Ensjøveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Elbil;4;8;Point;59.91647480891565;10.782520815684393
1019;1anvpmsmqexh;Ensjøveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hydrogen;0;0;Point;59.91647480891565;10.782520815684393
1020;1anvpmsmqexh;Ensjøveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Diesel;19;23;Point;59.91647480891565;10.782520815684393
1021;1anvpmsmqexh;Ensjøveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Bensin;17;21;Point;59.91647480891565;10.782520815684393
1022;1anvpmsmqexh;Ensjøveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid diesel;19;23;Point;59.91647480891565;10.782520815684393
1023;1anvpmsmqexh;Ensjøveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid bensin;17;21;Point;59.91647480891565;10.782520815684393
1024;1anvpmsmqexh;Ensjøveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Ladbar hybrid;17;21;Point;59.91647480891565;10.782520815684393
1025;1anvpmsmqexh;Ensjøveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Elbil;4;8;Point;59.91647480891565;10.782520815684393
1026;1anvpmsmqexh;Ensjøveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hydrogen;0;0;Point;59.91647480891565;10.782520815684393
1027;1anvpmsmqexh;Ensjøveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro V og eldre;86;101;Point;59.91647480891565;10.782520815684393
1028;1anvpmsmqexh;Ensjøveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro VI;53;69;Point;59.91647480891565;10.782520815684393
1030;1anvpmsmqexh;Ensjøveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Andre;0;0;Point;59.91647480891565;10.782520815684393
1029;1anvpmsmqexh;Ensjøveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Nullutslipp;0;0;Point;59.91647480891565;10.782520815684393
1031;1anvpmsmqexh;Ensjøveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro V og eldre;86;101;Point;59.91647480891565;10.782520815684393
1032;1anvpmsmqexh;Ensjøveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro VI;53;69;Point;59.91647480891565;10.782520815684393
1033;1anvpmsmqexh;Ensjøveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Nullutslipp;0;0;Point;59.91647480891565;10.782520815684393
1034;1anvpmsmqexh;Ensjøveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Andre;0;0;Point;59.91647480891565;10.782520815684393
1035;q66iursfa69;Økernveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Diesel;19;23;Point;59.91736036558454;10.780116497684276
1036;q66iursfa69;Økernveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Bensin;17;21;Point;59.91736036558454;10.780116497684276
1037;q66iursfa69;Økernveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid diesel;19;23;Point;59.91736036558454;10.780116497684276
1038;q66iursfa69;Økernveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid bensin;17;21;Point;59.91736036558454;10.780116497684276
1039;q66iursfa69;Økernveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Ladbar hybrid;17;21;Point;59.91736036558454;10.780116497684276
1040;q66iursfa69;Økernveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Elbil;4;8;Point;59.91736036558454;10.780116497684276
1041;q66iursfa69;Økernveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hydrogen;0;0;Point;59.91736036558454;10.780116497684276
1043;q66iursfa69;Økernveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Bensin;17;21;Point;59.91736036558454;10.780116497684276
1044;q66iursfa69;Økernveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid diesel;19;23;Point;59.91736036558454;10.780116497684276
1042;q66iursfa69;Økernveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Diesel;19;23;Point;59.91736036558454;10.780116497684276
1045;q66iursfa69;Økernveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid bensin;17;21;Point;59.91736036558454;10.780116497684276
1046;q66iursfa69;Økernveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Ladbar hybrid;17;21;Point;59.91736036558454;10.780116497684276
1047;q66iursfa69;Økernveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Elbil;4;8;Point;59.91736036558454;10.780116497684276
1048;q66iursfa69;Økernveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hydrogen;0;0;Point;59.91736036558454;10.780116497684276
1049;q66iursfa69;Økernveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro V og eldre;86;101;Point;59.91736036558454;10.780116497684276
1050;q66iursfa69;Økernveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro VI;53;69;Point;59.91736036558454;10.780116497684276
1051;q66iursfa69;Økernveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Nullutslipp;0;0;Point;59.91736036558454;10.780116497684276
1052;q66iursfa69;Økernveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Andre;0;0;Point;59.91736036558454;10.780116497684276
1053;q66iursfa69;Økernveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro V og eldre;86;101;Point;59.91736036558454;10.780116497684276
1054;q66iursfa69;Økernveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro VI;53;69;Point;59.91736036558454;10.780116497684276
1055;q66iursfa69;Økernveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Nullutslipp;0;0;Point;59.91736036558454;10.780116497684276
1056;q66iursfa69;Økernveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Andre;0;0;Point;59.91736036558454;10.780116497684276
1057;60no0it9vg7;Grenseveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Diesel;19;23;Point;59.92586955689885;10.778267441680896
1058;60no0it9vg7;Grenseveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Bensin;17;21;Point;59.92586955689885;10.778267441680896
1059;60no0it9vg7;Grenseveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid diesel;19;23;Point;59.92586955689885;10.778267441680896
1060;60no0it9vg7;Grenseveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid bensin;17;21;Point;59.92586955689885;10.778267441680896
1061;60no0it9vg7;Grenseveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Ladbar hybrid;17;21;Point;59.92586955689885;10.778267441680896
1062;60no0it9vg7;Grenseveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Elbil;4;8;Point;59.92586955689885;10.778267441680896
1063;60no0it9vg7;Grenseveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hydrogen;0;0;Point;59.92586955689885;10.778267441680896
1064;60no0it9vg7;Grenseveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Diesel;19;23;Point;59.92586955689885;10.778267441680896
1065;60no0it9vg7;Grenseveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Bensin;17;21;Point;59.92586955689885;10.778267441680896
1066;60no0it9vg7;Grenseveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid diesel;19;23;Point;59.92586955689885;10.778267441680896
1067;60no0it9vg7;Grenseveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid bensin;17;21;Point;59.92586955689885;10.778267441680896
1068;60no0it9vg7;Grenseveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Ladbar hybrid;17;21;Point;59.92586955689885;10.778267441680896
1069;60no0it9vg7;Grenseveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Elbil;4;8;Point;59.92586955689885;10.778267441680896
1070;60no0it9vg7;Grenseveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hydrogen;0;0;Point;59.92586955689885;10.778267441680896
1071;60no0it9vg7;Grenseveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro V og eldre;86;101;Point;59.92586955689885;10.778267441680896
1072;60no0it9vg7;Grenseveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro VI;53;69;Point;59.92586955689885;10.778267441680896
1073;60no0it9vg7;Grenseveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Nullutslipp;0;0;Point;59.92586955689885;10.778267441680896
1074;60no0it9vg7;Grenseveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Andre;0;0;Point;59.92586955689885;10.778267441680896
1075;60no0it9vg7;Grenseveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro V og eldre;86;101;Point;59.92586955689885;10.778267441680896
1076;60no0it9vg7;Grenseveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro VI;53;69;Point;59.92586955689885;10.778267441680896
1077;60no0it9vg7;Grenseveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Nullutslipp;0;0;Point;59.92586955689885;10.778267441680896
1078;60no0it9vg7;Grenseveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Andre;0;0;Point;59.92586955689885;10.778267441680896
1079;fo12uwjgph;Hasleveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Diesel;19;23;Point;59.92707534757443;10.77765677041009
1080;fo12uwjgph;Hasleveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Bensin;17;21;Point;59.92707534757443;10.77765677041009
1081;fo12uwjgph;Hasleveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid diesel;19;23;Point;59.92707534757443;10.77765677041009
1082;fo12uwjgph;Hasleveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid bensin;17;21;Point;59.92707534757443;10.77765677041009
1083;fo12uwjgph;Hasleveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Ladbar hybrid;17;21;Point;59.92707534757443;10.77765677041009
1084;fo12uwjgph;Hasleveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Elbil;4;8;Point;59.92707534757443;10.77765677041009
1085;fo12uwjgph;Hasleveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hydrogen;0;0;Point;59.92707534757443;10.77765677041009
1086;fo12uwjgph;Hasleveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Diesel;19;23;Point;59.92707534757443;10.77765677041009
1087;fo12uwjgph;Hasleveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Bensin;17;21;Point;59.92707534757443;10.77765677041009
1088;fo12uwjgph;Hasleveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid diesel;19;23;Point;59.92707534757443;10.77765677041009
1089;fo12uwjgph;Hasleveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid bensin;17;21;Point;59.92707534757443;10.77765677041009
1090;fo12uwjgph;Hasleveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Ladbar hybrid;17;21;Point;59.92707534757443;10.77765677041009
1091;fo12uwjgph;Hasleveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Elbil;4;8;Point;59.92707534757443;10.77765677041009
1092;fo12uwjgph;Hasleveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hydrogen;0;0;Point;59.92707534757443;10.77765677041009
1093;fo12uwjgph;Hasleveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro V og eldre;86;101;Point;59.92707534757443;10.77765677041009
1094;fo12uwjgph;Hasleveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro VI;53;69;Point;59.92707534757443;10.77765677041009
1095;fo12uwjgph;Hasleveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Nullutslipp;0;0;Point;59.92707534757443;10.77765677041009
1096;fo12uwjgph;Hasleveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Andre;0;0;Point;59.92707534757443;10.77765677041009
1097;fo12uwjgph;Hasleveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro V og eldre;86;101;Point;59.92707534757443;10.77765677041009
